가격,평점,채널,날짜,제품명,리뷰
"598,740",평점5,SSG닷컴,21.11.05.,삼성전자 비스포크제트 VS20A956A3,너무 고급지고 예쁜데 청소까지 깔끔하게 되네요. 헤드가 마루에서 부드럽게 굴러가며 청소할수 있어서 층간소음 걱정도 안되네요. 그리고 모터 돌아가는 소리도 진짜 작네요. 어느것하나 흠잡을데가 없을정도로 너무 맘에 들어요. 이번 쓱데이찬스로 가격도 최고^^무엇보다도 최고로 좋은건 청소 끝난 후 버튼한번으로 먼지통의 미세먼지까지 진짜 깔끔하게 먼지봉투안으로 쏙 빨아드리는게 신기할정도로 너무 좋아요. 늘 투명한 먼지통을 자꾸 쳐다보게 되네요. 색상도 고급지고 디자인도 예뻐서 거실한켠에 의젓하게 자리하고 있네요. 자꾸 청소를 하고 싶게 만드는 매력에 하루에도 몇번씩 손이 가네요♡처음엔 무슨 청소기가 저렇게 비싼지 의심스러웠는데 지금은 오히려 가성비 갑인 청소기라고 말하고 싶을 정도로 만족감 최고입니다!!!!그리고 그립감도 안정적이고 생각보다 무게감도 크지 않아 손목에 무리도 안갈것 같아 주부들에겐 혁신적인 제품인것 같아요. 청정스테이션에 꽂아만 두면 충전도 신경안써도 되니 너무 마음에 들어요.집안일도 많은데 청소라도 쉽고 편하고 즐겁게 하자구요~비스포크 제트! 주변에 마구 자랑하고 싶은 신박한 물건입니다~
"598,740",평점5,SSG닷컴,21.09.28.,삼성전자 비스포크제트 VS20A956A3,"요즘 무선청소기 종류가 다양해 어떤거 살까 고민하다가 제트 청소기 구매했습니다. 무선청소기 초창기는 무겁고 배터리가 오래안간다는 얘기 들어서 막상 못샀는데 요즘은 어느정도 보완이 되었고 가격도 합리적으로 많이 떨어져서 딱 적기다 싶었어요. 사실 응애벌레 얘기 듣고 엄청 고민했는데 여름철 지났고 통풍 잘되는곳 놓을 생각하고 샀는데 다행히도 먼지주머니?가  뚜껑 저절로 닫혀서 이점을 보완했다해서 좀 안심되었네요. 그리고 버튼 하나로 먼지통을 비울 수 있어 좋아요.남편말로는 완전비슷하게 생긴 타사제품보다 훨가볍다고 하더라구요. 저는 핸들링이 맘에 들었구요. 침대, 쇼파 밑에도 잘 들어가네요. 디자인 예쁜건 인정입니다. 디자인이 깔끔하니 거실에 놓고 쓸 수 있어 접근성, 용이성도 좋아 자주 청소하게 됩니다.약간 아쉬운 부분은1) 스테이션 전선이 너무 짧아서 설치할 곳이 한정적이예요.2) 청소기 모터 부분 바람을 얼굴 맞으면서 해야하는데바람이 좀 밑으로 나오게 설계 했음해요.3) 배터리는 기술적 문제 겠지만 곧 타사 배터리 따라잡길 바랍니다. 삼성 기술력 1위니깐 기대합니다.무엇보다 삼성은 AS가 좋으니 그걸 믿고 구매했어요. 완전 만족입니다.가격: ????????품질: ??????????용이성: ??????????유용성: ????????"
"598,740",평점4,삼성공식파트너 평강프라자,21.10.09.,삼성전자 비스포크제트 VS20A956A3,일단 충전 거치하면서 먼지통까지 비울수 있으니 먼지통 따로 비워가며 청소하지 않아 좋아요. 기존 사용하던 다이슨에 비해 좀 무겁게 느껴지고 손목에 무리가 많이 가는편이구요 강아지때문에 깔아둔 미끄럼방지 매트는 청소툴이 잘 안밀려요. 그래서 앞에서 뒤로 댕겨가며 청소해야해요. 다이슨은 부드럽게 잘 밀렸는데...툴 거치를 별도로 해야해서 공간 차지는 두배예요
"598,740",평점5,신세계몰,21.11.25.,삼성전자 비스포크제트 VS20A956A3,약 2주걸린다고 해서 마음 비우고 있었는데 이틀만에 도착했습니다다이슨이랑 비스포크중에 고민하다가 집에 구모델 다이슨이 있어서 디자인 좋은 비스포크로 결정했습니다설치는 별거없어서 금방끝났고 설치 완료되자마자 청소기를 사용해보았습니다일단 생각보다 소음이 작아서 놀랐습니다다만 강력이상 올라가면 시끄럽긴하지만 일반 사용으로도 충분할만큼 흡입력이 좋습니다그리고 무엇보다 예쁜 디자인과 편리한 먼지비움기능이 가장 흡족한 부분입니다먼지통이 가득차면 알려주고 버튼 한번으로 먼지날림없이 이물질을 비울수 있는점이 정말 편리하네요!디스플레이에서는 복잡함없이 직관적으로 표시를 해주는데 청소 단계에 따라 배터리 용량 및 남은 시간을 바꿔가면서 보여주니까 남은 배터리양도 체크할수 있고 청소시간도 가늠할수 있어서 좋습니다이런 디스플레이 부분은 구 다이슨에는 없는 부분이라 매력적으로 다가왔습니다장점은 나열한대로 많고 단점을 굳이 꼽자면 먼지봉투를 따로 구입해야한다는 정도겠네요 잘 산것 같습니다! 청소가 즐거워지네요
"598,740",평점5,신세계몰,21.07.13.,삼성전자 비스포크제트 VS20A956A3,기존 무선청소기가 중국산 *이슨
"598,740",평점5,SSG닷컴,21.09.24.,삼성전자 비스포크제트 VS20A956A3,"웹쇼핑을 하던중 타임딜이 떴습니다. 삼성 비스포크제트 청소기! 우리집에도 비스포크가 생기는것인가! 라는 생각을 하며 주문을 하였습니다. 다음달 새로운 집으로 이사를 해야하는 상황에서 몇가지 가전제품을 바꾸려는 리스트중 청소기도 있었는데 때마침 저희 뇌를 자극하는 강력한 한방이었습니다. 타사의 제품는 고려하지 않았습니다. 왜냐하면 저희집의 가전제품은 모두 삼성이기 때문입니다. 그래서 앞도보지 않고 구입하였습니다. 구매후 몇일 뒤 물건이 왔습니다. 일단 박스가 제가 생각하는 박스보다 훨씬 컸었습니다. 안의 물건이 안전할 수 밖에 없겠구나라는 생각이 들었습니다. 기사님께서 설치해주신다고 하셨지만 제가 밖에 나가야하는 상황이라서 받기만하고 제가 설치하겠다고 하였습니다. 밖에서 일을 보고 저녁에 집에 들어오자마자 박스를 개봉하기 시작했습니다. 부품하나하나씩 꺼내어 바닥에 내려놓았는데 생각보다 조립이 간단하였습니다. 뚝딱뚝딱도 아닌 딱! 딱! 두번하니 순식간에 완성이 되었습니다. 작동을 해보았습니다. 위잉~~~ 소리는 별로 크지 않았는데 흡입력이 아주 최고였습니다. 근처에 있던 먼지, 머리카락들이 그냥 마구마구 빨려들어갔습니다. 마치 예전 날아라슈퍼보드에서 보던 청소기 괴물처럼 쭉죽 빨아당겼습니다. 이놈 괴물이구나!라는 생각이 바로 들었습니다. 시험무대는 아주 흡족했습니다. 제트의 하얀색 광채는 저의 눈을 실명에 가깝게 이를정도로 영롱하였으며, 성능또한 넘버원이라고 장담할 수 있습니다. 하나밖에 못사서 너무 아쉽습니다. 하나 더 사서 시부모님께 선물드리면 이쁨 받을 수 있을 것 같은데 또 기회가 오지 않을까 싶습니다. 다들 두번 사세요. 꼭이요!"
"598,740",평점5,삼성공식파트너 평강프라자,21.05.13.,삼성전자 비스포크제트 VS20A956A3,"청소기 교체가 필요하던 중 그 동안 모아둔 네이버 포인트도 쓸겸 좋은 가격에 구매했습니다.디자인은 말할 것도 없이 이쁘구요, LG 청소기랑 비교를 했는데 유튜브 영상에서 흡입력 차이가 확실해 비스포크 제트로 결정했습니다.현재 다이슨을 오래썼는데 소음부터 디자인 흡입력 편리성 모두 만점을 주고 싶네요.배송은 삼성전자 물류에서 직접 해줬습니다.한 일주일 만에 받은 것 같네요."
"598,740",평점5,SSG닷컴,21.10.29.,삼성전자 비스포크제트 VS20A956A3,그전에 쓰던 무선 다OO 청소기가 5분도 안되어 꺼져버려서새롭게 구매한  비스포크 무선 청소기! 장점이 아주 많은 물건인거 같아요1. 디자인비스포크 라인답게 색감도 고급스럽고 디자인도 깔끔합니다. 디자인은 더 붙일말 없이 인정!!스테이션까지 있으니 아무곳에나 두어도 괜찮네요. 2. 성능- 소음확실히 조용해진 청소기입니다. 전에 쓰건 다OO 은 청소기 작동시키면 티비소리 안들린다고 아이들이 시끄럽다고 아우성이었는데 비스포크 청소기는 작동하고도 티비소리가 잘들려요. 귀에 거슬리지 않는 소음인 것 같네요. - 강해진 흡입력 작은 먼지도 큰먼지도 더 잘빨아들이는갓 ?네요. 양말 벗어놓은 것까지도 후루룩 빨아들이는 흡입력에 놀랐습니다. 3. 편의성 - 청소용이청소기 사용하며 가장 번거로웠던게 청소기내 쌓여있는 쓰레기 버리는 것이었는데 (청소기 밑에 비닐 받치고 조심조심 열어서 먼지 비우는 과정에서 먼지 먹고… ㅠㅠ) 오우~ 이건 충천기 거치하고 버튼만 누르면 뒤처리 까지 깔끔해요.이게 제일 좋습니다.- 동작시간 알림청소기 작동시키면 사진2처럼 작동가능 표시 시간이 떠서 좋습니다. 언제 꺼질지 예측되기 때문에 청소량을 조절할수 있어서 편리해요. 갑자기 청소 한참 하는데 전원 꺼져서 느꼈던 불편함이 사라집니다. 이젠 표시 안되는 청소기는 답답해서 못쓸것 같아요.비스포크 청소기 진짜 잘만든 청소기 같네요. 지인들에게도 추천할겁니다. 
"598,740",평점4,11번가,21.07.13.,삼성전자 비스포크제트 VS20A956A3,"일반으로해서는 먼지가 잘 안빨려지는 느낌이예요. 그래서 기본적으로 강력단계로 써야해요.31평아파트로 앞,뒤베란다까지 다 청소기를 돌려도 15분남짓 되네요.처음부터 충전이 25%는 되어있는데 100%충전이 되려면2시간30분정도 걸립니다. 0%에서 충전하려면 4.5시간이 걸릴거라고하시네요.청소기무게가 2.4kg인데 저는 손목이 약해서그런지 체감무게는 신생아를 한손으로 들고있는 느낌처럼 무겁게 느껴지네요. 처음이고 요령이 없다보니 처음에 헤드부분이 자유자재로 통제하기 힘들었어요.거의 청소 다 끝났을정도에 터득한것같아요.청소기 돌린후에는 손목이 욱씬거리는감은 있네요.담부터는 두손으로 잡고 돌려야겠어요.좋은점;유선청소기보다 소음이 적어요.흡입력이 생각보다 좋아요. 전원버튼 누른후에도 잔여물쓰레기 안나옴.구석구석 잘 들어감.선이 필요없어서 장소 옮기는게 용이했음.충전시간 빠름.불편사항;헤드조절이 너무 자유자재임. 청소기체감무게가 있어 손목약한 분들 주의요함. 낮은곳에 청소기돌릴때 얼굴도 같이 숙이다보니 바람나오는곳이 얼굴에 직빵임.쓰레기비운 후에 뚜껑이 안닫혀있다보니 그다음쓸때 뚜껑이 열린상태로 청소기돌릴때가 많았어요.뚜껑이 열린상태로 청소기가 안돌아가던지 아님 경고음을 추가로 넣었으면 좋겠어요.쓰다가 애들양말이  쏙 들어갈정도로 흡입력이 좋았으나 쓰레기통에 양말이 들어가지않고 관에 걸려있어서 집게로 빼야했어요^^;; 이건,..  유선청소기는 쓰레기통이 커서 양말까지도 쓰레기통에 쏙 들어가버렸는데.. 좋은건지 불편한건지.."
"598,740",평점5,11번가,21.12.15.,삼성전자 비스포크제트 VS20A956A3,삼성제트 무선청소기 210wVS20A956A3N미드나잇블루처음 다이슨으로 시작 V7.V10 2대 사용해오다삼성제트에 꽂혀서 엘사와 저울질고만끝에 본 제품 구매 했어요1달 넘게 사용해본결과우선 가동중 조용한편이고흡입력도 깔끔할정도로 만족스럽습니다먼지날림 없어 안심되구요일체형으로 자동 버튼 먼지비움편리하고 성능도 좋습니다먼지통 분리 체결이 쉽게 되어서 좋구요사용시간은 34평 아파트 거실.방3.전체 터보로 가동해도 무난하게 사용할수있어요충전도 속도가 빨라서 마음에들어요무게는 비교적 가볍고 롤링도 부드러워서여성분들뿐만아니라 아이들도 무난하게 사용할수있어요.가격대도 다른업체 보다 저렴하면서도전체적인 성능 편리함 모두 만족스럽고자신있게 추천할만한 상품입니다좋은제품 많이 판매되어 많이 사용되시길.감사합니다
"598,740",평점5,삼성공식파트너 평강프라자,21.05.30.,삼성전자 비스포크제트 VS20A956A3,"기존에 타사A  제품  처음 출시될때부터 사용했어요~유선 청소기는 이제 더이상 사용할수 없는지경이됐죠ㅋ그때 당시 무선청소기 3대장 중에 고민하다가 A를 결정하고  샀었는데 후회없이 잘 사용했습니다~이번에 삼성 신형이 나오기 전 때마침 오작동을 보이기도해서 하나 더 구입하려 비교하고 구매했어요.배송 늦지않고 좋았구요, 가격 당연히 만족합니다~일단 디자인에 반해서 받기전부터 엄청 설레게 기다렿구요ㅋㅋ( 가전을 이리 기다려본적은..;;;ㅋ)솔직히 A청소기 쓰면서 약간 무거워서 손목이 좀 아팠는데  삼성제트는 그저 깃털입니다^^하루에도 수없이  작동하는 가전이라  이게 은근 손목에 부담이 되더라구요~구매 고민할때 A청소기 신형도 고려했는데..먼지 비움이 A는 구조상 뒤에서  밑으로, 이중으로 빨아내는데 삼성은 바로 밑으로 직렬로된 구조라 훨씬 유용해보였어요. 작동부분에서도 흡입력이 차원이 다릅니다^^제트. 왜 제트인지 확실히 알겠더라구요~그리고 아이키우는 집이라 청소기 하루에도 몇번씩 사용하는데 먼지통 매일 비우는것이 은근히  일이더라구요~일도 일이지만 이건 빼내면서 미세먼지 다 날리고..ㅡㅅㅡ근데 제트는 그냥 버튼하나면 끝.ㅋ한가지 단점 아닌 헤프닝은, 이전에 사용후먼지비움하고 다음번에 사용할때 꼭 먼지통뚜껑 닫혔나 확인해야합니다ㅋ저는 무심결에 작동했는데 흡입이 안되더라구요.작은 조각하나 흡입못하길래 뭐지..했는데 먼지뚜껑이 열려있었더라구요ㅋ빙구짓했답니다ㅋ가격이 저렴하진않으니 뭘청소기가.하고 고민했는데..지금 달리 생각해보면 ..하루에  수시로 사용하슨데..사용빈도를 생각하면 전혀 아깝지 않아요.마지막으로 컬러가 저희집에 딱 입니다^^현재 2주넘게 사용하고있는데,가볍고, 흡입짱, 커브도 훌륭, 편의성 최고, 가격도 좋고, 디자인도 단연 최고, 미세먼지 안전, 최근 몇년간 산 가전중 최고만족입니다^^사세요, 무조건 사세요!^^"
"598,740",평점5,신세계몰,21.12.02.,삼성전자 비스포크제트 VS20A956A3,"집에서 유선청소기를 쓰려면 전기코드 찾아야 되고 또 전기선이 짧아 고생하다가 삼성비스포크제트 무선청소기를 구매하였습니다.외관도 수려하고 흡입력도 좋아서 강력모드로도 청소가 깨끗이 됩니다.가격도 타 브랜드보다 훨씬 가성비가 좋고 완전 만족합니다.슬림마루브러시로 청소하면 바닥에서 소리도 거의 없고청정스테이션으로 쓰레기나 먼지를 모아서 버릴수 있으니너무 좋습니다.악세사리 크래돌이 있어서 청소기의악세사리들을 용이하게 보관하고 사용할 수 있습니다.청소기 충전시간도 엄청 빨라서 금방 충전하여 바로 사용할 수 있습니다.청소기 버튼 조작부의 사용도 간편하고 충전용량도 표기가 되고 심지어 충전된 용량으로 청소할 수 있는 시간도 디지털 표기가 됩니다.사용기간중 소모품도 삼성 사이버 서비스센터에서 간편하게 구매 할 수 있습니다.솔 브러시,틈새브러시가 있어 좁은 공간의 청소도 용이하고 하여튼 청소기로서는 최상의 구매입니다.또 여러가지 프로모션으로 저혐하게 구매 할 수 있어서 좋았습니다.오래도록 사용할 수 있을 것 같습니다."
"598,740",평점5,11번가,21.11.15.,삼성전자 비스포크제트 VS20A956A3,"11절 예약구매해서 좋은 가격으로 사서 넘 좋네요. 이틀뒤에 바로 배송 받았구요. 배송기사님이 원래 설치랑 설명 해주시고 가신다고 알고 있었지만 외출할 시간이라 문앞에 놓아 주시라고 말씀드렸어요. 여자 혼자 얼마든지 조립할 수 있고 사용법도 쉬워요. 필터등의 부품의 자세한 설명은 너튜버들의 조립설명 영상등을 참고 했어요. 색상도 우디그린이라 고급스럽고 슬림한 겉모습이 세련되어 보여요. 본체 조립하고 나서 액세서리 크래들에 브러시등을 꽂아 두며 든 생각이, ‘참 잘 만들었다… ‘입니다. 하나같이 딱딱 맞게 잘 만들었어요. 기존에 같은 삼성 유선 청소기가 있는데 물걸레키트서부터 틈새, 침구브러시 까지 따로 보관해야 해서 참 불편 했거든요. 실은 그동안 힘들게 유선 청소기로 청소 하려니 꺼내서 돌리는 것도 무겁고 너무 팔아픈 일이라 자주 하기 힘들어 바로바로 꺼내 쓰지 못했었어요. 비스포크제트는 진짜 눈앞에 먼지가 보인다! 그럼 바로 쇽~! 너무 좋네요. 무게감은 조금 있지만 아주 힘든정도는 아니에요. 그리고 가장 좋은점이자 구매결정에 제일 큰 역할을 한 바로 일체형 청정테이션~!! 바로 충전과 동시에 버튼 하나로 슈슈슉~ 먼지통 청소가 되니 너무 좋습니다. 고성능 필터로 미세먼지 걱정도 없는 점도 마음에 들어요. 또 먼지통도 물세척이 된다하니 위생적으로 관리 할 수 있어 더더욱 좋습니다. 먼지통을 물세척 할 수 있도록 만드는 기술이 쉬운 기술은 아니라고 하더라구요. 아… 그동안 기존 청소기 먼지통 비울때마다 거실서 하면 먼지가 날리니 욕실에서 조심조심 먼지냄새 맡아가며 고생했던 기억이 떠오르네요. 여러모로 가정에 필요한 좋은 가전이라는 생각이 듭니다. 올해 구입한 물건중에 제일 마음에 들어요~"
