,가격,평점,채널,날짜,제품명,리뷰
10,"69,000",평점5,오아스토어,20.07.28.,2020년형오아 클린스틱 OA-CL010,"로봇청소기 사용예정이라 서브로 사용할 작은 청소기가 필요해서 구매했습니다.(창틀,차량,과자부스러기등)제품 고른기준-화이트색상,자리차지하지않는 크기1.배송2틀정도 걸렸습니다. 꼼꼼이 포장(거의3중포장)해서 안전하게 도착2.크기아이들 장난감처럼 작고 가볍습니다.연결해서 쓰면 성인이 서서 쓰기 적당한 길이 입니다.3.소음조용하지는 않아요.작은데 흡입력이 있다보니 ^^4.사용후기얼마나 잘 되겠어? 라는 생각을 했는데요.과자부스러기 다 흡입해요.우리집에 먼지가 이리 많았나 할정도로 필터에 먼지가 잔뜩 있더라고요.저처럼 간단용도 원룸등에 쓰실거라면 괜찮은 제품입니다."
11,"69,000",평점5,옥션,21.08.26.,2020년형오아 클린스틱 OA-CL010,고양이 모래+ 털+ 제 머리카락 치우려고 샀어요!제일 걱정했던게 모래가 도로 나오지 않는 거였는데 모래 도로 뱉어내지 않네요. 복층 원룸에서 사용하기 때문에 일부러 작은거 샀고요 만족합니다. 장난감 같은 느낌이긴한데 가벼운게 이 제품의 장점 중 하나라고 생각해서 좋아요.소리는 조용하지 않고 큰 일반 무선 청소기랑 비슷합니다. 보아르 청소기 구입해보고 만족해서 작은거도 사봤는데 좋아요.먼지통은 작은편이라 자주 갈아줘야해서 방이 여러개면 여러번 갈아줘야할것 같고 저는 청소하고나면 먼지텅 바로 버리기때문에 딱히 불편하진 않네요.나중에 침구 청소 가능한 헤드 나왔으면 좋겠어요.
12,"69,000",평점5,오아스토어,21.09.06.,2020년형오아 클린스틱 OA-CL010,자취생이라 큰 청소기는 필요없고 평상시에는 로봇청소기로 청소해서 구석구석 손이 닿기 힘든곳 위주로 사용하려고 구매했는데 이게 아주 딱입니다 특히 소파청소하는데 손으로 가볍게 들고 구석구석 쏙쏙 잘 흡입되어서 속이 시원합니다로봇청소기가 아무래도 동그랗게 생기다보니 집에 구석진곳들까지 깔끔하게 청소를 못해주는데 그런부분만 오아 핸디청소기 이용해서 한번씩 청소해주면 집안이 아주 깨끗해져요 저는 이걸로 집전체를 청소하는 용도보다는 구석구석 손길닿기 힘든곳 위주로 청소해주니 사용시간도 길지 않아서 전혀 불편함을 못느끼고 사용중입니다.작고 세워두기 좋아서 인테리어에 거슬리지 않고 생각보다 작아서 없는듯이 구석에 세워두기 좋아요
13,"69,000",평점5,오아스토어,21.11.25.,2020년형오아 클린스틱 OA-CL010,한달은 넘게 사용해본 결과 대 만족입니다가벼워서 아이나 제가 휘뚜루마뚜루 밀기 너무 편해요원래 간단한 먼지만 해결해 보려고 구매한건데 의외로 흡입력이 좋아 집안 전체를 밀기도 합니다충전하고 꽤 오래 유지가 되는 편이라 매일 충전할 필요도 없구요참 밀기도 좋지만 먼지통 비우는 것도 너무 편하드라구요그냥 열어서 탁 버리면 깨끗이 비워져서 속이 시원합니다안에 재질도 스테인레스라서 더 믿음직스럽구요일단 너무 이쁘잖아요~~~ㅅㅏ진을 못찍어서 그렇지 실물깡패입니다다른분들도 구매하시는데 도움이 되길 바래요
14,"69,000",평점5,오아스토어,21.09.02.,2020년형오아 클린스틱 OA-CL010,"써보신분의 적극추천이 있어 구매했어요!오아제품은 가습기,고데기,안마기 구매해서 써보니만족했던 브랜드라.더욱 믿음이~^^깔끔한 화이트에저는 머리카락용으로 사서 딱 그정도의 기대를 했는데요. 일반가정용은 솔직히 무거운 감이 있어요.이건. 수시로 먼지며 저의 긴머리칼들을 정리해주는게 참맘에드네요 몇주사용해보았어요.몇일쓰다가 먼지털이 비우는데..경악했네요!먼지도이리 잘먹다니 하면서.ㅋ원룸?작은집, 간편한 무선청소기인데 가성비생각하는분ㅋ머리카락 마니빠지는분 필수..서서 머리칼을 치우는게 짱편함"
15,"69,000",평점5,오아스토어,20.11.23.,2020년형오아 클린스틱 OA-CL010,"생각보다 작아서 깜짝놀랐지만 그래서 더 만족스러워요. 언제 어디서든 빠르게 머리카락 및 고양이모래 구석구석 청소할 수 있는 서브용 청소기가 필요했는데 흡입력도 좋고 구석구석 청소하기 좋습니다~!특히 냥집사님들 필수템이에요. 바로바로 사막화 해결!!원룸에는 요거하나만 있어도 되겠는게, 흡입력 최고~! 무엇보다 너무 가벼워서 손목 부담도 없고 디자인도 예뻐서 인테리어에도 굿이에요!가볍고 휴대성도 좋아서저는 가끔 출근할때 가져가요ㅋㅋ구석구석 머리카락 낀거 청소하려고!! 먼지통이 작긴한데 자주 비워주면 되니까 크게 상관없네요~!"
16,"69,000",평점5,오아스토어,21.07.16.,2020년형오아 클린스틱 OA-CL010,아이방이 2층인데 아무리 무선이라도 들고다니기 귀찮아 매일 청소기를 돌리지는 못했어요. 초1이라 책상 위 지우개똥도 생기고 머리카락도 날리고 하여 스스로 청소하는 습관 길러주려고 이것저것 검색하다가 확장도 되고 컴팩트하게도 쓸 수 있어 이걸로 구매했는데 너무 만족해요. 뚜껑(?)에 꽂으면 세울 수도 있고.. 먼지통도 위생적이고 흡입력도 괜찮아요! 필터도 하나 여분으로 받아서 좋네요. ^^ 깔끔하고 손잡이에 스트랩 달았더니 이동도 용이하고 정말 만족해요.
17,"69,000",평점5,오아스토어,20.12.17.,2020년형오아 클린스틱 OA-CL010,완전 대대대 만족 입니다.일단 다른 제품들 보다 이뻐요 가볍고그리고 리뷰중에 작다거나 힘이 약하다거나하는분들 계시는데...이상품은 미니 핸디형 청소기 입니다게다가 충전식이구요크고 쌔고 좋은거 바라시면80만원 100만원짜리 비싼거 사시면 될 것 같네요소음도 청소기니까..소음이 있다고 생각합니다 저는..개인적으로 타사 제품 이것저것 3개 정도 쓰다가이번에 가습기 사면서 같이 새로 구매한건데딱 침대위나 책상위 생활먼지 등등간편하게 쓰기 좋은거 같아요흡입력도 이정도면 쌘편이고일단 이뻐요~~!!!포장도 착착 다 마음에 듭니다
18,"69,000",평점5,오아스토어,21.09.14.,2020년형오아 클린스틱 OA-CL010,집에 대형 청소기는 있지만 간단하게 청소할 때 필요해서 오아 청소기를 추가로 구매했어요. 허리를 숙이지 않고 쓱쓱 밀면 되니까 좋아요! 무선이고 엄청 가벼워서 편합니다. 다만 아무래도 헤드가 작고 가볍다보니 앞뒤로 왔다갔다하면 헤드가 뒤집어지려고 하긴 하는데 조금 요령이 생기면 괜찮을 것 같아요.청소기 길게 사용할 때는 총길이가 폼롤러보다 살짝 짧은 정도에요. 저는 키가 큰 편인데도 크게 불편함 없어요소음 발생하는 건 당연하다 생각하고ㅎㅎ 디자인도 깔끔하고 가볍게 쓰기엔 좋습니다~
19,"69,000",평점5,오아스토어,20.11.28.,2020년형오아 클린스틱 OA-CL010,비주얼 터집니다~! 이렇게까지 예쁘고 아담한 청소기있나요? 사람들이 청소기 모형인줄알아요~게다가 흡입력 좋네요~예쁜데 자기할일도 잘하는 우등생같아요~소리는 그럭저럭 다른 핸디만큼 나는것같아요. BLDC모터믿고 샀어요 힘세고 고장안난다고 해서 여름철 선풍기랑 세탁기도 죄다 BLDC로 바꿨거든요.긴 봉은 필요없어서 거의 저렇게 짧게해놓고 국소적으로 일정부분만 빨아들이는데 세워둘때는 바닥흡입기를 빼야하더라구요. 그래서 반대로 끼워두니 편합니다ㅋ 반대로도 끼울수있게 해주셔서 감사합니다~
20,"69,000",평점4,오아스토어,21.07.13.,2020년형오아 클린스틱 OA-CL010,"1. 장점- 일단 가볍습니다.- 소음도 1단은 엄청 크지 않아서 퇴근후 초저녁에 사용할수 있을거 같아요.- 1단임에도 흡입력 나쁘지 않습니다.- 본체 사이즈가 작아서 보관 및 정리가 정말 편합니다.2. 단점- 기본형 헤드가 불편합니다. 플라스틱 제질의 기본 헤더의 롤러도 약간 싼티가 나며, 헤더 목부분이 너무 쉽게 돌아가서 청소하려고 밀다보면 지멋대로 방향이 돌아갑니다.- 손잡이의 부재 및 너무 가벼운 제품. 청소기를 사용할때 보통 일련의 동작은 앞으로 민다 -> 다시 뒤로 당긴다 일것입니다. 그런데 이 제품은 손잡이랄게 따로 없고 앞서 말씀드린 불편한 헤더로 인해서 뒤로 당길때 헤더가 뒤집히는 경우가 발생합니다...이건 사족이지만 필터주는 이벤트는 끝났나봐요..? ㅠㅠ 슬프네요.자취를 하거나, 서브 청소기가 필요하신분에게 이 제품은 좋은 선택이 될거 같아요!  정숙하진 않지만 시끄럽지는 않고, 미니멀한 사이즈에 가벼운 무게로 집안 청소, 자동차 청소등 휴대하면서 사용할수있으니까요!!"
21,"69,000",평점5,오아스토어,20.10.11.,2020년형오아 클린스틱 OA-CL010,"•배송: 하루만에 도착 긋•디자인: 콤팩트하고 화이트한게 아주 이쁨 아담해서 1인 가구가 사용하기에 좋음. 플러스마이너스 청소기 가성비 좋게 이용하고 싶은 분이라면 대체품으로 만족할만 하지 않을까 싶어요. 가벼워서 청소기 돌리면서 힘 뺄 필요 없음. 특히 디자인 중요하게 생각하시다면 무조건 구매 고고•실용성: 서브 청소기, 차량 청소기, 원룸 청소기로 적합 배터리 충전 후 7평 원룸 청소하고도 남음틈새 2in1브러시가 아주 좋음 창틀에 사이즈도 딱맞아 먼지 빨아들이기 좋음 이중 먼지필터는 물 세척 가능함. 아주 앙증맞아용•단점 아닌 단점? 청소하다가 구연산을 쏟았는데 한 번에 빨아들이진 못하고 파워모드로 꼼꼼히 청소해야함먼지통이 작지만 바로바로 청소하면 더 깔끔하게 사용할 수 있음. 청소기 헤드가 작은데 구석구석 청소할 수 있어요. 암튼 이쁘고 성능 괜찮고 혼자 다해라~"
22,"69,000",평점4,오아스토어,21.08.14.,2020년형오아 클린스틱 OA-CL010,집이 온통 하얀색이라서 흰색 선택했는데.... 너무 잘 한것 같아요~~거치대에 넣어 충전하려고 어디에 세워놔도 이쁘고요~~받자마자 깜놀 이거 청소기상자 맞아라는 생각이 들정도로 상자가 작아 놀랐고요~~받자마자 1단으로 집 청소했는데....왠만큼 무거운게 아니고는 잘 빨아들여요~~로봇청소기가 구석구석 각진곳은 청소를 잘 못해서 각진 구석이나 창틀 청소하려고 샀는데....  아주 딱이에요~~단지 침대구석 손이 닿지 않는곳 청소하려고 2단으로 돌렸더니 정말 15분도 못돌리더라고요그치만 2단은 왠만하면 사용 안해도 될만큼 평상시는 1단으로도 충분해서 이건 이해하고 넘어가기 충분한 다른 장점들이 많으네요~~하얀바닥에 머리카락 떨어지는거 찍찍이로 줍는게 한게가 있었는데.... 옆에 놓고 보일때마다 청소하니 너무 좋아요~~충전도 단시간에 되서 더더욱 좋네요~~
23,"69,000",평점5,오아스토어,21.09.07.,2020년형오아 클린스틱 OA-CL010,원룸에 사는 친구한테 청소기를 하나 선물하려고 열심히 이것저것 따져보다가 친구가 원룸이라서 둘 곳이 넉넉치 않으니 자리 차지 하지 않는 것이 좋다고 하길래 그 부분에 집중해서 찾게 되었어요 이 상품이랑 비슷한 타사의 청소기도 있었는데요 그건 13만5천원이나 하더라구요 그리고 삼성이 인정한 기술력이라고 하지만 삼성에서 as를 해주는 것도 아니고 삼성에서 만들었다는 것도 아니더라구요그런데 비싸기만 비싸고 오아보다 유명하지도 않고 평점도 비슷하길래 이 상품을 주문했는데 보관할 때 자리 차지 할 일없고 흡입력도 괜찮고 너무 좋더라구요먼지통이 작다고들 하는데 원룸사는 친구한테는 방 면적이 넓지 않으니 충분하고 필터도 물에 씻어서 말려서 사용하면 되니까 돈도 안들고 너무 좋아해요원룸사는 사람이 사용하기 딱 좋은 멋진 상품이에요최곱니다👍
24,"69,000",평점5,오아스토어,21.10.11.,2020년형오아 클린스틱 OA-CL010,"일주일 사용해 보고 후기 남깁니다. 오아 제품은 항상 깔끔하고 디자인이 진짜 마음에 드는데, 이 청소기 진짜 최고 마음에 드네요. 가장 마음에 드는 점은 가벼워서 좋아요. 가벼운데 흡입력은 또 강해요. 그래서 손에 잡기 편하니까 막 부담없이 손이 가고 먼지 슥슥 잘 빨아들여서 좋아요. 필터는 또 재질이 훌륭하네요! 디자안이 이뻐서 책상에 올려두고 쓰기에 허리 굽히지 않아도 되서 좋구요. 손잡이 끈~ 별로 필요하지 않을거라 생각했는데, 쓰다보니까 진짜 좋아요. 충전 가득해서 오늘은 자동차 시트 먼지 닦고 왔는데 여러가지로 활용하기 너무 좋네요. 집에서 창틀, 현관, 책상 등~ 새컨드로 사용하기에 넘 좋은 제품이고, 1인 가구인 집은 메인으로 사용하기에 충분한 제품입니다. 대 만 족 그 자 체! 구매를 망설이지 마세요^^*"
25,"69,000",평점4,오아스토어,21.09.07.,2020년형오아 클린스틱 OA-CL010,최대강점은 작고 가벼운데 흡입력은 생각보다 강합니다. 창틀 청소할때 가벼워서 너무 유용해요. 인테리어 해치지않고 작아서 어디 쏙들어가서 보관도 좋아요.첨받았을땐 장난감 느낌나서 이거뭐지 했어요 ㅎ가격대비 완전만족이예요. 아쉬운점도 있어요.봉조립시 보통 탁 소리와함께 잠기는데반해 그냥끼우는거라 그러네요. 힘껏 넣어주면되지만 아쉽네요. 그리고 앞으로 말고 뒤로 청소기밀때 떠요.. 써보면 뭔얘기인지 아실꺼임.ㅎ 요령생기면 이것도 적응해서 안뜨게 써질듯해요. 원룸이나 방안청소에 추천합니다. 200자 어떻게 확인하죠.. 한자한자 세어봐야하나.. 5천포인트 주세요~!
26,"69,000",평점5,오아스토어,21.10.21.,2020년형오아 클린스틱 OA-CL010,"우왕~진짜 간만에 네이버쇼핑 대만족입니다!우선 디자인; 너무 깔끔하고 슬림해서 어디에 두어도 공간을 해치지 않습니다또한 가벼워서 손목에 부담 전혀 없습니다작고가벼워서 혹시나 흡입력이 약한지는 걱정 안하셔도 됩니다집에서 기르는 새들이 털이 많이 빠져 그거 청소하기 위해 구매하였는데거실이며 방이며 다 밀고 다녀도 가벼운 먼지는 거뜬합니다!아이도 작은 청소기가 귀여운지 자기가 청소한다고 나서서 집이 무척 깨끗합니다아직 조금더 사용해봐야 알겠지만 현재로서는 대 만족입니다3-4만원대 핸디형 고민하다가 조금 더 가격이 있어서 고민했지만, 역시 고민은 선택을 미룰뿐!소형 청소기 고민하셨던 분들에게 대 추천입니다!! 혹시라도 문제가 생기면 a/s만 잘된다면 무조건 최고일 듯 합니다"
27,"69,000",평점5,오아스토어,21.12.28.,2020년형오아 클린스틱 OA-CL010,"이거 진짜 요물입니다.개인적으로 첫 자취용품들 중에 이게 제일 유용한 것 같아요. 저는 자취방이 작아서 그냥 핸디로만 사용하지만, 2단계까지 봉이 함께 온 점도 너무 좋았습니다. (쓰다보면 쓸 일이 생김 ㅋㅋㅋ) 필터 분리하는 것도 굉장히 편리해서 빠르고 편하게 관리할 수 있습니다. 흡입력은 말할 것도 없이 너무 좋아요. 좀 멀리있는 먼지도 지가 알아서 딸려옵니다.특히 좋았던건 스탠딩형 덮개(?)가 있는거에요. 슉슉 사용하고 딱 세워두면 그거만큼 깔끔한게 없습니다.휘뚜루마뚤루 두루두루 쓸 수 있는 잇템 ㅠ 진짜 사세요 추천합니다!!!!! 친구 자취 시작한다고 하면 이거 사줄거에요 .. 후 오아를 처음 알게된 건 고데기였고 이번이 두번째 구매인데 둘 다 너무 잘 쓰고 있습니다. 흥하세요 !!!-!!"
28,"69,000",평점5,옥션,21.11.10.,2020년형오아 클린스틱 OA-CL010,"일단 청소는 해야겠고.. 빗자루로 하기에 힘들어서 급하게 주문한거였는데 배송이 빨라서 좋았어요!이 가격대에 엄청난 성능을 기대하지 않아서 비슷한 제품들을 비교해보고 리뷰도 보고했는데 흡입력이 안좋다는 몇몇 리뷰들이 있어서 고민했는데.. 여럿 비교해보니 이 가격대에 상세페이지에 나와있는 흡입력세기가 제일 강하기도하고 완충시간이 다른 제품들에 비해 짧은편인데 사용시간은 비슷하더라구요 그래서 구매했습니다!받아서 보니 리뷰에있는것과 같이 박스만 보면 이사이즈가 청소기 사이즈라고...?생각이 들정도로 작습니다. 일반 가정용만 사용하다가 보니까 헤드도 작고 뭔가 장난감같은 느낌이지만.. 제가 받은 제품은 다른분이 쓰신 리뷰에서처럼 연결봉 이음새부분은 이상없이 잘 되어있습니다. 저녁시간이라 1분~3분정도 시험삼아 돌려봤는데 소리는 그냥 가정집에서 사용하는 것만큼 납니다 ㅋㅋ.. 기대했던것보다 소리가 커서 놀랬습니다.. 리뷰들보고 흡입력을 걱정했는데, 걱정했던것보다 흡입력도 좋아요! 2단계 고속으로 했을때 머리카락, 강아지 간식 부스러기, 작은종이, 신발장에 있는 흙먼지 등등 잘 빨아들입니다! 12평 정도의 원룸인데 자리차지없이 귀엽게 있고 디자인도 예뻐서 마음에 듭니다 ㅎㅎ 진짜 원룸이나 내 방 청소용으로 좋을것같아요~ 일반 가정용에 비해 생각했던것보다 더 작아서 정말 아이들이 사용할 것같은 장난감 청소기같아요 ㅋㅋ.. 뭔가 느낌도 장난감 플라스틱 느낌이고 2단연결봉으로만 사용할거라 크게 상관없지만 연결할때 좀 힘들게 넣었습니다~무게도 가벼워서 여자인 제가 사용해도 부담없습니다~! 필터도 청소할 수 있게 쉽게 분리가 돼서 좋아요!가격을 생각하면 가격대비 잘 구매한 청소기입니다! 조금 더 오래 사용해봐야 정확히 알겠지만 시험삼아 고속으로 1분~3분정도 청소했을때는 너무 만족스러운 제품이었어요!"
29,"69,000",평점5,G마켓,20.08.13.,2020년형오아 클린스틱 OA-CL010,박스포장 깔끔하고 상품 재질도 꽤 좋습니다. 저렴한 느낌은 아님.상품 받자마자 연장관 연결해서 자취방 한번 돌려본 결과1단에서도 머리카락 먼지는 충분히 잘 빨아들이며 청소가 되었고2단은 흡입력이 아주 좋아서 그냥 2단으로 편하게 청소했습니다.다만 아쉬운 점은 연결해서 쓰는 청소기 입 부분이 꽤 작고(자취방 같은 곳에서 적극 추천) 바퀴가 잘 안굴러가서 바퀴부분이 개선되면 좋을 듯 합니다. 소리는 1단은 괜찮은데 2단이 소리가 크다기 보다는 그 소리의 음역대가 높은 느낌이라 거슬립니다. 일반 청소기처럼 우와아아앙 하는 소리가 아니라 위이이이잉 하는 소리네요.하지만 일반적인 청소기 보다는 충분히 작은 소리입니다.결론적으로 청소기는 가장 중요한 흡입력 크기 무게 등 아주 만족스럽고자취방 같은 공간에서는 무조건 추천 드리며 평수가 있는 가정집에서는서브용으로 아주 좋을 것 같습니다.
30,"69,000",평점5,오아스토어,20.11.23.,2020년형오아 클린스틱 OA-CL010,"코딱지만한 원룸에도 청소기가 필요하더라구요..그동안 밀대로 버텨봤는데 안되겠어서 샀습니다~청소기 비싼 돈 주긴 면적이 넓지 않으니 아깝고..그렇다고 2,3만원짜리 사서 자리만 차지하게 두긴 싫어서 한참 찾다가 오아가 생각났어요.안그래도 오아제품 많이 쓰고 있거든요가습기랑 제습기 공기청정기 눈마사지기 시계까지..정말 혼자사는 사람들 오아 아니면 어쩔 뻔했게요?역시나 청소기가 딱 제 맘에 차는 제품으로다가 딱 있데요? ㅎㅎ마룻바닥 틈새까지 싹 빨려들어가는 거 보면서 왜 진작에 안샀나 싶었습니다.혼자 산다고 기본적인 걸 자꾸 뒷전으로 두곤했었는데 이젠 그러면 안되겠다는 생각이 들었네요앞으로도 가성비 좋은 제품 많이 부탁드립니다~~"
